Year,IncomeGroup,TypeofAidCode,TypeofAidText,SectorPurposeCode(CRScode),SectorPurposeText,BroadSectorCode,SIDsector,AmountsExtended,HeadlineMeasureofODA(£thousands)
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-2.935559
2017,UMICs,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,0,-0.02488
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,2.46135,2.46135
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,6.30368,6.30368
2017,Other LICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,7.60176,7.60176
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0.7622,-2.21122
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,12.31886,12.31886
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,2.60607,-8.64093
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,7.61449,7.61449
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,3.31738,3.31738
2017,Part I unallocated by income,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,6.81438,6.81438
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-10.03305
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,110.97911,110.97911
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,125.54944,125.54944
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,61.46992,61.46992
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,100.52371,100.52371
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,53.04552,53.04552
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,128.69316,128.69316
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,31.62157,31.62157
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,36.636,36.636
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,72.12678,72.12678
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,128.13747,128.13747
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,74.47124,74.47124
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,132.83525,132.83525
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,119.80938,119.80938
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,58.84888,58.84888
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,254.87442,254.87442
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,19.42563,19.42563
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,91.98779,91.98779
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,133.77606,133.77606
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,104.15016,104.15016
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,154.35078,154.35078
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,108.48298,108.48298
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,135.46785,135.46785
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,226.23542,226.23542
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,92.40175,92.40175
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,3.58296,3.58296
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,159.27103,159.27103
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,5.52354,5.52354
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,110.31781,110.31781
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,72.7501,72.7501
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,2.70942,2.70942
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,65.39714,65.39714
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,13.5711,13.5711
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,111.91737,111.91737
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,126.94585,126.94585
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,195.45708,195.45708
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,28.63242,28.63242
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,78.01226,78.01226
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,137.00262,137.00262
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,84.00538,84.00538
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,161.8319,161.8319
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,48.24159,48.24159
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,64.10074,64.10074
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,149.98508,149.98508
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,24.26316,24.26316
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,12.9591,12.9591
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,79.09443,79.09443
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,122.51376,122.51376
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,140.51136,140.51136
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,59.73024,59.73024
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,102.00848,102.00848
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,140.7817,140.7817
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,16.76254,16.76254
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,68.9299,68.9299
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,153.1264,153.1264
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,125.30052,125.30052
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,126.7016,126.7016
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,117.45968,117.45968
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,100.37858,100.37858
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,56.33288,56.33288
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,58.37353,58.37353
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,80.67438,80.67438
2017,Part I unallocated by income,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,89.18032,89.18032
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,41.60427,41.60427
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-78.76184
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,24.55876,24.55876
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,264.56815,264.56815
2017,UMICs,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,12.75476,12.75476
2017,UMICs,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,6.98298,6.98298
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,139.34212,139.34212
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,101.77,101.77
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,89.3287,89.3287
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,88.13637,88.13637
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,143.18282,143.18282
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,40.71684,40.71684
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,31.01666,31.01666
